age,annual_income,spending_score,membership_years,purchase_frequency,last_purchase_amount,cluster,pca1,pca2
25,63015,54,7.6,15,45.48,2,-0.40626725100277894,0.19830667909529423
63,60822,48,7.1,9,639.78,0,-0.09239917796309306,0.6601211857408419
57,15000,30,2.2,7,35.42,1,-1.0613240289784014,-0.8059569612601699
63,35764,39,0.7,11,10.0,1,0.225219665638567,-0.4438557574135201
24,32255,13,4.8,15,184.75,1,-0.022018732974369605,-1.6346760659772768
40,27655,16,0.7,15,183.01,1,0.7514471720414572,-1.7595691113800436
61,38211,44,0.9,10,10.0,1,-0.0531149698064286,-0.26103207366261394
49,24940,71,0.8,10,23.55,4,-0.6846342028490944,-0.05149957267316925
28,55777,27,2.2,10,92.11,1,-0.5192947715535119,-0.8810208960772237
39,77647,45,1.2,11,102.42,1,0.19645501066867554,-0.04159368141309822
39,73734,35,0.5,13,54.29,1,0.6647495306602684,-0.4753507981662981
60,45127,79,1.8,9,55.78,4,-0.5313403739335792,0.7889514018023026
42,162680,28,6.2,9,17.7,3,0.399109485611999,1.573630863327777
39,97147,99,2.5,7,10.0,4,-1.0322655722035847,1.8939307710187954
45,46122,7,6.3,7,638.68,0,-0.6659302860555604,-0.8902401701852677
46,36703,62,0.7,7,17.07,4,-1.125560759263959,-0.025772614216405806
30,109405,51,0.5,6,67.48,3,-0.6003992704077347,0.5870767810285235
35,89728,46,2.6,14,45.12,3,0.6282091854823971,0.1500948954582845
19,21030,20,1.9,17,160.23,1,0.3924785602174714,-2.0936811005688627
46,94041,96,3.2,8,62.67,4,-0.7227906271349138,1.908996470186258
38,44684,38,4.7,10,65.64,1,-0.8492302405614781,-0.353895123035221
32,29244,61,4.2,7,10.0,4,-1.9595469354048096,-0.06685095363153506
69,15000,32,8.6,13,20.09,2,-0.39158541328534396,-0.1278896607269554
44,41716,26,1.5,14,133.43,1,0.5971652091909481,-1.0840243597555157
67,48662,58,0.7,18,119.77,4,1.8362206376215326,-0.017824695291187846
48,127057,39,2.4,9,17.43,3,0.4514643109449205,0.9953149742130394
32,87058,20,0.4,12,10.0,1,0.5648190584995001,-0.7043756059829248
68,34553,82,1.0,10,63.55,4,-0.2045285633842904,0.7135234090398426
40,61920,50,0.7,7,10.0,4,-0.8509756126912204,-0.016275717427419498
41,80478,79,1.5,12,13.76,4,0.08523127098363195,0.8849079676384279
61,51615,52,0.4,16,451.33,1,1.7414210301288586,-0.2983896267247557
30,34465,86,0.1,12,309.23,4,-0.3529365512221137,-0.12993986206532152
39,35621,22,3.2,8,97.97,1,-1.00269529125043,-0.9525711694049239
60,61776,53,2.8,15,78.95,4,0.991195730945108,0.28763416889901766
54,62804,85,3.7,15,10.0,4,0.43793087037177,1.0851722267351376
50,41119,66,3.2,8,22.45,4,-1.1069001241614704,0.42298757340450194
20,15000,43,0.4,11,38.31,1,-0.9828780099771061,-1.49026286263933
36,22599,82,1.0,6,23.03,4,-1.9223625229641594,0.11868007698961056
40,71097,23,0.4,11,35.86,1,0.34336811557631886,-0.715422325154329
46,15000,77,5.6,12,259.58,4,-0.8787666915102905,0.1965410629790139
47,99758,64,4.1,19,28.5,3,1.6885177308307202,0.9235591895990585
56,91280,9,0.7,16,36.27,1,2.0403891017427753,-0.6069546860910322
61,50244,7,1.3,11,132.61,1,0.6656426352619034,-1.0057217462804002
64,70175,41,10.2,6,10.0,2,-1.4770328668192754,1.3185212337432115
42,67323,54,2.7,10,19.92,4,-0.3999206912276693,0.2834645655989078
54,45701,65,4.8,16,22.53,4,0.45867309690745184,0.39503463233641534
64,21496,2,0.9,8,58.36,1,-0.21718534958301555,-1.4300920190022905
25,87584,4,0.7,12,36.09,1,0.5293750486687525,-1.1872581549823107
59,114043,78,4.6,12,37.49,3,0.5781098104694452,2.0225598133349947
33,23738,32,3.5,14,24.59,1,-0.27590954121403394,-1.1834716022513765
25,21020,100,3.4,9,15.1,4,-2.0322556466605226,0.4585977238257575
18,45157,2,2.4,11,113.41,1,-0.4855405330536899,-1.8604326790301886
61,33666,64,2.5,8,36.4,4,-0.8386948200575957,0.37688833159918367
22,53475,14,4.0,10,114.76,1,-0.7765023079175779,-1.1673426238941473
20,101194,20,0.9,14,14.38,3,0.817381606535769,-0.7214777969334132
18,15000,89,1.3,16,24.57,4,-0.5159757273284064,-0.5131174293926499
21,126596,49,6.2,21,41.87,3,1.720861552246904,0.6540780540106058
57,38407,8,1.1,9,46.83,1,-0.04303500916171584,-1.1538496372938858
52,66640,92,2.4,14,135.0,4,0.4630725103444038,1.1420035555040344
49,71056,63,3.6,13,32.57,4,0.23875474413726822,0.6555005530021804
59,76206,46,15.0,14,133.77,2,-0.41188942550776103,1.572304514596998
51,50875,21,1.7,15,85.62,1,1.0425071733293376,-0.9335929288549083
60,58532,87,1.7,11,48.03,4,-0.019115264980698193,1.112535435333348
42,58303,32,5.5,13,17.43,1,-0.07945925954193724,-0.2268672573821107
27,33584,8,4.9,11,135.4,1,-0.7576479226153148,-1.4975947028264012
38,17071,95,3.9,10,17.96,4,-1.6054728415370187,0.5176766287025986
63,23587,16,1.9,8,53.22,1,-0.4505153984282268,-0.9743216052340246
56,46048,40,1.2,11,51.18,1,0.16912281721329486,-0.3453895285046002
44,30574,27,2.8,9,42.58,1,-0.7985539776918315,-0.8813787816810976
44,30616,18,6.3,10,34.22,2,-0.95671114840701,-0.7829975942590891
19,144285,35,6.5,4,20.36,3,-1.4474524900442873,1.258424731129451
58,82070,52,0.3,13,10.0,4,1.0476954109723347,0.40525669852851043
65,42140,15,1.7,9,294.29,1,0.296423959356058,-0.8133257663379301
30,73366,63,1.9,12,30.26,4,-0.15966973153262187,0.22159810171363642
26,38095,53,11.4,10,46.82,2,-2.15206894910637,0.3660533441232359
69,52388,91,3.4,9,46.48,4,-0.5325163878080084,1.5199199299609227
53,63893,81,1.6,14,203.31,4,0.7009045892023188,0.7448077105996291
39,38155,66,0.1,13,555.48,0,0.495420649706069,-0.5225267830372256
59,32495,31,2.5,6,66.14,1,-1.007526136520853,-0.40835763429621474
43,102166,61,0.3,13,45.22,3,0.9262526732940743,0.6630611238592512
29,70860,64,5.4,23,14.18,2,1.541761323954738,0.11926476167105331
34,15000,98,4.2,17,10.0,4,-0.38903029558539504,0.24789702925733634
31,32830,34,1.9,19,10.0,1,0.9588916929034781,-1.3733197492275757
31,30676,55,1.7,15,21.01,1,-0.0020623634966191037,-0.7702727991265599
51,33769,59,6.8,17,10.0,2,0.2328983147112177,0.17158014916045103
70,82243,3,1.0,11,199.26,1,1.4103571483653894,-0.48319174394529313
37,49588,17,0.9,16,90.71,1,1.0423011674973226,-1.422082794352215
28,21294,78,8.4,10,40.37,2,-2.1644441846940867,0.4382544970022588
33,38951,78,5.0,16,206.7,4,-0.05365690875656548,0.17671698340388967
68,67849,46,5.2,11,15.1,2,0.1537008132569344,0.7776986882304198
48,42968,38,0.7,9,20.41,1,-0.405292347005599,-0.5476718336718075
23,33296,35,0.5,9,10.0,1,-1.0574184366977657,-1.2388098916515549
36,59798,1,0.1,17,138.27,1,1.620155856138924,-1.7991532734134406
54,129432,29,0.8,16,20.65,3,2.2951903117717234,0.46738430866106057
21,64657,4,4.5,14,55.64,1,0.10661486794965526,-1.3301124254739822
64,106997,61,0.8,14,181.83,3,1.735579882759008,1.0772510384032368
21,34663,97,3.9,8,282.88,4,-1.927175092807103,0.5227035318992533
37,48775,17,0.9,16,52.72,1,0.9952779693166579,-1.421040246413819
27,48188,28,1.5,16,86.58,1,0.6335930975615655,-1.2962520009829717
41,52638,50,12.3,10,18.46,2,-1.738571983676452,0.8958142231274101
52,63851,90,0.8,10,411.6,4,0.10268525291476184,0.940836091570001
43,28243,8,1.4,15,44.73,1,0.672831044576584,-1.7683075190824848
54,72287,34,1.1,15,60.12,1,1.327884779418231,-0.27349658134410454
55,18458,59,0.3,12,33.51,4,-0.06525426931595206,-0.46879565580103105
38,21994,18,2.0,12,230.23,1,-0.09406322949533132,-1.6091520516763236
57,176552,95,1.4,10,69.37,3,1.2114739164717008,3.143866347564841
56,36095,59,3.6,16,136.06,4,0.6837139765723094,-0.03023712244298182
38,75940,27,5.1,14,83.49,1,0.4069788880414055,-0.2397702474656346
27,135804,16,2.4,15,41.91,3,1.4951912477780547,-0.03675236995923701
55,15000,10,0.1,9,166.56,1,-0.16671750130292137,-1.660940294627158
63,96350,76,2.9,14,82.63,3,1.1081978039623224,1.4980786697707427
21,72356,22,0.2,13,17.23,1,0.343240520677604,-1.1499193421303626
62,131168,16,2.9,9,16.66,3,0.943590466183823,0.8067364896782238
37,24126,12,3.5,10,65.27,1,-0.7823317887861505,-1.4491706311905477
34,117096,75,0.7,12,162.22,3,0.6654522840458046,1.1146521236079536
24,31456,84,5.1,18,390.45,4,0.1644287499898598,-0.09490105491254211
21,92306,51,7.3,11,10.0,2,-0.8981001622515852,0.6612395955463929
46,47972,1,5.0,15,56.31,1,0.6248828625625538,-1.211192994000992
31,77843,27,1.1,14,98.26,1,0.7697791060090637,-0.7407296813075452
20,50479,67,2.7,16,77.85,4,0.03982716829511929,-0.3195829254408912
41,16258,12,7.4,19,183.31,2,0.6527148227503201,-1.5044070346014295
54,15000,30,1.2,12,119.9,1,0.07388597165074093,-1.1842863907288785
33,55600,9,5.1,13,16.73,1,-0.08694863273111764,-1.0265361086520488
69,41846,53,0.0,23,16.16,1,2.8200093216242474,-0.43690380641951615
21,62251,61,0.0,9,79.44,4,-0.8132992745878097,-0.25855168329139255
41,42138,54,4.3,12,179.22,4,-0.3830286058802291,-0.113998592025404
51,164529,37,4.3,11,64.85,3,1.230248721239602,1.6966631252394098
47,56292,65,4.7,12,10.0,4,-0.3656873891689465,0.5885969173231931
35,37490,42,8.0,11,15.54,2,-1.2875044525131136,-0.1157988151589334
36,60019,49,0.4,17,125.19,1,1.1913717905587682,-0.6015421317435109
48,37903,4,0.8,9,35.93,1,-0.19589270365558617,-1.4456469733588144
36,51831,64,7.0,9,62.9,2,-1.491256162106818,0.6227500038516127
66,23612,79,0.6,14,196.08,4,0.611397118882543,0.18626663442410665
63,48768,51,3.4,15,12.9,1,0.7730243097544337,0.16916136086553993
36,36801,91,2.3,12,33.21,4,-0.7588988817503425,0.4582453013577662
39,24993,72,0.3,13,29.15,4,-0.2522730180838555,-0.37357141023425516
41,160402,60,1.0,14,83.64,3,1.7846438390417376,1.5535412865803242
62,25584,87,2.2,11,138.03,4,-0.3676918898199136,0.6371288123296909
29,49226,79,5.7,10,10.0,4,-1.4966727554019856,0.668680880426153
47,30282,91,3.7,7,54.24,4,-1.7424287650907555,0.8763129866438588
55,58584,31,2.9,12,154.96,1,0.4732210346766982,-0.28654139545526847
70,22819,72,2.1,11,10.0,4,-0.21343696276478405,0.41118945214097496
48,81162,94,1.1,3,50.54,4,-1.5849470826629963,1.677432833678695
53,166324,58,0.4,10,12.69,3,1.351403285478159,1.935660804873832
36,29622,82,1.6,16,25.28,4,0.09892551935110047,-0.09585312858794036
65,101740,4,0.1,13,10.0,3,1.8642601058971657,-0.3334512928391186
62,38982,22,0.7,12,290.41,1,0.8498867429982104,-0.9632198976972183
53,120991,3,1.7,13,35.62,3,1.6773425626012182,-0.11315306746271538
47,182243,79,1.6,8,20.73,3,0.7135059399102845,2.7849728182677365
66,42607,99,0.1,13,80.96,4,0.44337758017208007,1.0048186302343136
50,19689,47,2.7,11,15.63,1,-0.5744303836644286,-0.5427079033070065
35,86582,38,2.4,9,13.95,1,-0.355037329508452,0.09116694005460496
69,56086,33,0.2,13,334.42,1,1.4421093576740946,-0.40321072946872943
66,66242,78,8.6,11,478.38,2,-0.13089155236713504,1.6579213290179706
45,39978,48,0.3,9,26.83,4,-0.5367034918805691,-0.45023748190604834
64,28833,65,5.8,7,196.53,4,-1.2844772825351913,0.687181554245124
28,98342,26,0.0,14,83.7,3,1.090051178621206,-0.594898564369562
62,59389,8,6.4,9,10.01,2,-0.33742807656792745,-0.18359585374601256
50,20616,50,0.1,12,17.93,1,-0.07018593253124618,-0.7553298803637677
34,74022,80,4.3,11,351.19,4,-0.3765410698438019,0.8744336204113322
23,65624,38,1.3,5,10.0,1,-1.5662538771093921,-0.4136655411763583
21,40328,10,4.0,15,843.2,0,0.7687185434602662,-1.9554663445948046
37,129558,42,1.5,8,27.5,3,0.12826579232660618,0.8556800822658452
65,33829,37,0.2,10,363.94,1,0.46345403928004925,-0.6298961307007452
64,44294,26,4.4,10,37.84,1,-0.15969092462623824,-0.20426499592716832
44,77744,92,0.2,16,142.58,4,1.09671745802413,0.87627960833948
32,51331,12,7.7,11,291.21,2,-0.6375236183538824,-0.8043460817478937
23,21361,84,0.2,11,289.44,4,-0.8942303441415334,-0.45754528756450547
64,54736,49,2.0,11,27.08,4,0.26972028105581347,0.24344211367966437
31,38229,14,3.9,10,19.51,1,-0.8468076522743824,-1.2252754998885174
28,81977,46,1.5,11,49.53,1,-0.092892133138077,-0.09533263015537316
56,53676,35,0.7,20,11.47,1,2.1301393448782955,-0.7269870526325726
26,51880,29,4.3,10,72.76,1,-0.9025265937393498,-0.7134486668540434
43,26135,12,4.6,16,20.39,1,0.40438340768356273,-1.4145671202167363
33,42701,82,7.7,11,200.19,2,-1.3709671687385354,0.799441150977229
22,87733,44,1.4,6,27.55,3,-1.1496348209200058,0.03248922345843359
69,30763,66,2.1,5,10.0,4,-1.2880812125525911,0.6074894862942944
27,48072,2,1.4,12,293.27,1,0.2501356909586553,-1.8580291795488542
67,27948,59,0.9,11,68.04,4,0.08853893150365312,-0.015968090605266258
20,24093,17,4.2,11,56.54,1,-1.100760043210743,-1.5985525411456372
30,46587,10,1.2,8,203.01,1,-0.6283066431590157,-1.4669954182272182
60,54408,18,1.7,14,155.38,1,1.182641349429343,-0.7755214960748325
66,162156,22,1.6,12,21.88,3,2.1443771466673445,1.27173670136167
47,37299,83,3.7,12,31.83,4,-0.6097483582857801,0.6106887399215457
62,47567,58,7.5,13,14.36,2,-0.21480737148993542,0.7884809779474846
23,23154,53,3.3,8,10.0,4,-1.8686220475361124,-0.6475286427822438
34,70780,1,1.9,9,109.32,1,-0.1318964344154352,-1.1588827801244552
62,62246,88,4.5,11,87.41,4,-0.23444550008700923,1.4978882954287953
68,119735,61,3.1,13,136.05,3,1.4667157600312537,1.6389471333511159
70,95508,100,0.2,12,254.15,4,1.1558437265650372,1.9327682709713105
36,60526,89,0.3,12,138.29,4,-0.09739519404121852,0.5508614937062898
59,36973,100,0.1,8,153.88,4,-0.7257996418001833,0.9795432865774117
52,55425,31,1.8,10,10.0,1,-0.04251926172905984,-0.37009484067587
63,45861,31,5.2,10,37.77,1,-0.29889917916648256,0.003852021307981851
43,86858,66,1.1,9,173.73,4,-0.08232519878483346,0.725587253107595
68,80477,19,1.5,11,13.44,1,0.9752597321386556,-0.04199540599263112
22,41033,53,7.2,12,60.95,2,-1.2841311095116046,-0.16168235752284418
46,20390,76,5.4,9,101.84,4,-1.5306400816291013,0.4130500100002911
54,109101,74,3.3,13,92.89,3,0.844207739961091,1.567894235565407
37,69502,95,0.9,9,84.99,4,-0.7325006015498136,1.0532344358194174
66,40469,22,0.4,6,112.02,1,-0.3775127063414617,-0.5999665258532045
38,67895,23,0.0,12,67.82,1,0.536499616128468,-0.8930716498816565
27,51272,87,0.3,20,10.0,4,1.0742534620260196,-0.06839024746092484
22,108138,15,1.0,7,100.32,3,-0.33934552698774906,-0.4465274609297164
53,15400,26,2.4,15,76.84,1,0.5023733394053402,-1.2721266940507734
23,38626,3,0.2,11,10.0,1,-0.29762583187228026,-2.033503185227614
43,127954,87,0.4,14,285.91,3,1.4682680895391145,1.5864160793896998
21,68728,20,0.6,16,103.61,1,0.94852559380397,-1.3641794335886714
56,141997,40,3.0,10,10.42,3,0.9364540487311884,1.4261360968146073
56,23550,39,2.9,12,20.48,1,-0.14462820870841528,-0.5870247311570597
67,93275,72,2.4,11,27.75,4,0.5983802642742482,1.5099536243154876
52,89979,18,0.9,10,27.72,1,0.6277706401510054,-0.22705771559691595
18,17871,41,1.4,12,77.61,1,-0.8582700638266978,-1.4813791198081707
41,41056,70,0.3,12,16.92,4,-0.1980362323040959,-0.08551050753609762
53,45985,27,0.8,13,211.4,1,0.8072316894118994,-0.8907202119597236
23,18550,100,6.8,11,191.51,2,-1.9490464001252892,0.5811868999575522
58,41574,15,11.7,6,114.8,2,-1.8506406233900867,0.23636375467139564
63,82777,37,3.1,7,57.58,1,-0.20366594618173572,0.6385027304670121
61,38771,58,7.5,9,168.16,2,-1.0021090892935576,0.7272057133780718
48,56685,5,3.1,14,39.21,1,0.7622065985888804,-1.0845292035026586
37,56932,73,0.1,13,22.89,4,0.12002088640157052,0.10885285330491058
41,48664,7,15.0,8,227.72,2,-1.9708929554248034,0.06392853331803292
42,32108,41,0.3,9,79.92,1,-0.5980870240013849,-0.8187588980934781
53,72786,84,3.4,13,24.03,4,0.199958071873893,1.245094547499047
38,18916,10,0.9,10,33.07,1,-0.5273253470076882,-1.8115671808641602
47,49274,62,1.5,16,22.56,4,0.7679644291946535,-0.07603569759515401
41,112565,26,3.1,7,618.08,0,0.3060999005168253,0.2487708436647953
61,37480,68,1.7,13,54.87,4,0.29345968129610495,0.2544572015773907
59,31685,24,0.9,14,65.98,1,0.8325552477372273,-1.0596648757779359
47,75758,78,1.2,11,129.73,4,0.11691205179838733,0.858163489559819
39,54071,41,1.3,10,12.7,1,-0.3712727827517002,-0.4340949544019832
45,76670,65,9.6,9,203.54,2,-1.1565312915477801,1.4143816925975652
24,50166,17,4.8,10,26.33,1,-0.9792074314043617,-0.9992293307479594
52,15000,24,1.8,9,490.79,1,-0.23882871352172197,-1.3263466752217001
45,99503,27,0.7,8,37.52,3,0.15203674660637956,0.07119745678703564
31,169738,7,5.0,15,189.65,3,1.919197802196271,0.566988406233566
27,105918,73,0.5,12,10.0,3,0.2573893528341038,0.7982717667546413
33,15000,99,0.7,14,13.33,4,-0.594457657763,0.018222535308508075
33,64257,12,1.4,10,38.39,1,-0.13337074317972777,-1.0781128916256097
48,37047,85,6.4,18,10.0,2,0.24787309115055006,0.7195887881787006
59,25577,3,0.4,11,112.29,1,0.4265439749631337,-1.6160132910404679
42,52766,79,0.4,6,79.48,4,-1.2506245637380715,0.5560273317744058
30,44829,85,2.0,8,16.63,4,-1.5252035269033906,0.4652083536267099
23,66515,10,1.0,11,53.56,1,-0.05218698880106962,-1.353559982941231
61,50713,33,2.5,14,143.71,1,0.9307038693027373,-0.3701299411025596
26,25022,46,1.8,13,10.0,1,-0.5388696046974936,-1.0763611989025292
62,34684,59,1.7,13,11.84,4,0.31071185255886263,0.026146474431304998
53,31483,52,0.4,15,36.52,1,0.7028239983363156,-0.5719301771829204
60,17502,6,0.5,14,56.17,1,0.8566371432624252,-1.7401577861790927
37,21525,2,5.2,13,50.89,1,-0.354319331213018,-1.6726324880527639
35,43189,29,6.5,16,158.72,2,0.20909277402329868,-0.7348719024264047
60,115180,40,0.8,13,96.8,3,1.6345351656713438,0.6997584161780807
38,35548,97,0.4,17,125.96,4,0.5424743328341807,0.20102504190584367
21,31117,61,0.2,8,10.3,4,-1.5015738081818983,-0.6731700371046424
67,24130,68,2.8,13,64.96,4,0.1360714927992536,0.25439129134818517
50,49927,68,3.8,18,37.77,4,0.9338228336407033,0.28051560398195224
44,99464,29,1.4,9,315.6,3,0.4968723611721736,0.029464159598682555
24,163016,62,3.4,15,67.31,3,1.3113196994424356,1.547228451810758
23,58176,60,3.7,13,24.46,4,-0.5109745083996063,-0.07574491043592434
32,53316,84,8.2,13,151.87,2,-0.9807471916293332,0.9906471170770829
35,35380,41,0.2,8,107.34,1,-0.8766997697335551,-0.8731741099110294
49,39107,87,0.6,15,20.37,4,0.39058934904742937,0.34987970525436113
28,71503,82,0.2,10,35.94,4,-0.5699425965680445,0.5196600760988715
37,40581,89,6.1,15,36.68,4,-0.5269314061612846,0.7518734288045603
41,44472,65,4.7,10,238.16,4,-0.8327923522220388,0.28455173326522976
32,48280,64,2.6,12,69.68,4,-0.48885637888514366,-0.06491119232568034
65,34389,79,0.3,15,130.6,4,0.8994741719429749,0.29662370162257207
24,46864,63,1.0,14,30.21,4,-0.12481106165867925,-0.4778788419891437
38,15000,98,1.1,10,81.59,4,-1.256359190538462,0.25290019817499587
59,68138,48,2.5,17,260.87,1,1.7016862386428324,0.07623596567471616
43,200000,20,0.9,14,35.4,3,2.619706291001772,1.2657342953507347
61,35199,37,0.2,16,62.69,1,1.3008002972628638,-0.799778376054439
31,61347,64,3.9,10,10.63,4,-0.9591306535468068,0.35593114414535554
54,81711,91,1.1,7,21.79,4,-0.6449526465063217,1.5773007148502536
38,105675,86,1.8,9,36.55,3,-0.33194110196866505,1.5415206680528362
35,41831,5,0.4,13,15.29,1,0.38070510193049534,-1.7782274032094265
22,16614,34,4.9,10,266.77,1,-1.3683011016489526,-1.2411626797147508
20,57545,39,2.5,12,19.97,1,-0.4792156071592973,-0.7266041677205147
40,52953,67,7.0,9,140.35,2,-1.3354643334669922,0.7560970494912489
43,39838,81,2.1,8,68.32,4,-1.224480902751364,0.5122210960968637
54,45247,62,8.5,5,56.66,2,-2.139163053608229,1.0982675332846517
41,53434,88,6.7,10,324.86,2,-1.0596943968955517,1.1518244573506613
66,60904,24,2.6,12,10.0,1,0.7043853597380124,-0.19786296244230914
36,59390,3,8.1,15,43.14,2,0.14091119872066415,-0.8435409200417812
68,43018,71,1.2,19,14.93,4,1.721898197161924,0.2738593087405156
42,61732,89,1.4,12,10.0,4,-0.20256847464709896,0.8352925739137457
38,41315,67,0.1,10,13.02,4,-0.6188251733403028,-0.14883363806521685
29,72057,79,2.7,10,55.74,4,-0.7990308660352236,0.7170790142585607
58,33642,93,3.8,9,22.86,4,-1.1080932078182983,1.1197357654644082
50,51217,50,4.5,15,160.12,1,0.5267477125360565,0.007201768819040754
67,18504,29,0.5,14,42.24,1,0.831265911667455,-1.0381971157719987
70,39263,74,1.8,13,36.98,4,0.4430605635594655,0.6056772388700904
21,68905,32,0.6,13,37.18,1,0.1904184009626221,-0.9310447976191659
59,26364,87,3.3,14,48.51,4,-0.04434096128709522,0.623363607757198
24,40454,39,0.5,11,33.04,1,-0.552699581893974,-1.095411549509987
39,15000,9,7.0,7,19.66,2,-1.8966851916123462,-1.1486676858919562
50,21572,14,0.8,9,178.93,1,-0.3006992741933993,-1.4830008470629075
34,25238,68,1.0,7,25.82,4,-1.619506006466925,-0.25259436458911977
41,52106,64,5.7,13,34.46,2,-0.4440886966717978,0.4424403141050713
51,59876,20,1.8,8,91.4,1,-0.24254580650682697,-0.5351970267301293
45,47399,28,0.1,10,80.04,1,-0.006859283520889739,-0.8926871106695486
60,38965,14,2.0,16,18.69,1,1.2498053004907679,-1.1161708478650658
58,39047,44,0.3,10,135.1,1,0.08267403011469393,-0.4077729417886671
56,75329,98,12.7,9,104.08,2,-1.6576674944274343,2.734097692160135
39,55697,77,2.7,12,67.6,4,-0.3532803297418393,0.5039771051850725
66,40120,95,0.9,10,32.54,4,-0.30034856277795924,1.0823384339552167
34,106508,97,2.5,12,33.51,4,0.013426190831707546,1.7042513313097656
51,157942,39,0.2,16,42.86,3,2.6050588661477256,1.0436945142557499
23,23215,28,4.8,13,12.45,1,-0.8462564825422623,-1.2941112144849467
63,67070,64,7.8,11,52.09,2,-0.3913641910137837,1.3571404774570768
23,200000,89,6.2,17,159.26,3,1.6962383814928144,2.9431470762834153
51,57995,32,1.3,9,156.28,1,-0.0390774209838022,-0.3882919854079509
